PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
4694,-0.0009840009,0.0005071467,0.0000000000,-302.5327586830,156.9744488352,0,0,0,0
4695,-0.0009840054,0.0005039371,0.0000000000,-302.5341235782,155.9809849669,0,0,0,0
4696,-0.0009840098,0.0005007274,0.0000000000,-302.5354884734,154.9875210987,0,0,0,0
4697,-0.0009840142,0.0004975178,0.0000000000,-302.5368533685,153.9940572304,0,0,0,0
4698,-0.0009840187,0.0004943081,0.0000000000,-302.5382182637,153.0005933622,0,0,0,0
4699,-0.0009840231,0.0004910985,0.0000000000,-302.5395831589,152.0071294939,0,0,0,0
4700,-0.0009840275,0.0004878888,0.0000000000,-302.5409480541,151.0136656257,0,0,0,0
4701,-0.0009840319,0.0004846792,0.0000000000,-302.5423129493,150.0202017574,0,0,0,0
4702,-0.0009840364,0.0004814695,0.0000000000,-302.5436778445,149.0267378891,0,0,0,0
4703,-0.0009840408,0.0004782599,0.0000000000,-302.5450427396,148.0332740209,0,0,0,0
4704,-0.0009840452,0.0004750502,0.0000000000,-302.5464076348,147.0398101526,0,0,0,0
4705,-0.0009840497,0.0004718406,0.0000000000,-302.5477725300,146.0463462844,0,0,0,0
4706,-0.0009840541,0.0004686309,0.0000000000,-302.5491374252,145.0528824161,0,0,0,0
4707,-0.0009840585,0.0004654212,0.0000000000,-302.5505023204,144.0594185479,0,0,0,0
4708,-0.0009840630,0.0004622116,0.0000000000,-302.5518672155,143.0659546796,0,0,0,0
4709,-0.0009840674,0.0004590019,0.0000000000,-302.5532321107,142.0724908114,0,0,0,0
4710,-0.0009840718,0.0004557923,0.0000000000,-302.5545970059,141.0790269431,0,0,0,0
4711,-0.0009840763,0.0004525826,0.0000000000,-302.5559619011,140.0855630749,0,0,0,0
4712,-0.0009840807,0.0004493730,0.0000000000,-302.5573267963,139.0920992066,0,0,0,0
4713,-0.0009840851,0.0004461633,0.0000000000,-302.5586916915,138.0986353384,0,0,0,0
4714,-0.0009840865,0.0004429537,0.0000000000,-302.5591168093,137.1051709791,0,0,0,0
4715,-0.0009840854,0.0004397440,0.0000000000,-302.5587903133,136.1117062268,0,0,0,0
4716,-0.0009840844,0.0004365344,0.0000000000,-302.5584638173,135.1182414746,0,0,0,0
4717,-0.0009840833,0.0004333247,0.0000000000,-302.5581373213,134.1247767224,0,0,0,0
4718,-0.0009840822,0.0004301151,0.0000000000,-302.5578108253,133.1313119702,0,0,0,0
4719,-0.0009840811,0.0004269054,0.0000000000,-302.5574843293,132.1378472180,0,0,0,0
4720,-0.0009840801,0.0004236957,0.0000000000,-302.5571578333,131.1443824658,0,0,0,0
4721,-0.0009840790,0.0004204861,0.0000000000,-302.5568313373,130.1509177135,0,0,0,0
4722,-0.0009840779,0.0004172764,0.0000000000,-302.5565048413,129.1574529613,0,0,0,0
4723,-0.0009840769,0.0004140668,0.0000000000,-302.5561783453,128.1639882091,0,0,0,0
4724,-0.0009840758,0.0004108571,0.0000000000,-302.5558518493,127.1705234569,0,0,0,0
4725,-0.0009840747,0.0004076475,0.0000000000,-302.5555253532,126.1770587047,0,0,0,0
4726,-0.0009840737,0.0004044378,0.0000000000,-302.5551988572,125.1835939524,0,0,0,0
4727,-0.0009840726,0.0004012282,0.0000000000,-302.5548723612,124.1901292002,0,0,0,0
4728,-0.0009840715,0.0003980185,0.0000000000,-302.5545458652,123.1966644480,0,0,0,0
4729,-0.0009840704,0.0003948089,0.0000000000,-302.5542193692,122.2031996958,0,0,0,0
4730,-0.0009840694,0.0003915992,0.0000000000,-302.5538928732,121.2097349436,0,0,0,0
4731,-0.0009840683,0.0003883895,0.0000000000,-302.5535663772,120.2162701914,0,0,0,0
4732,-0.0009840672,0.0003851799,0.0000000000,-302.5532398812,119.2228054391,0,0,0,0
4733,-0.0009840662,0.0003819702,0.0000000000,-302.5529133852,118.2293406869,0,0,0,0
4734,-0.0009840651,0.0003787606,0.0000000000,-302.5525868892,117.2358759347,0,0,0,0
4735,-0.0009840640,0.0003755509,0.0000000000,-302.5522603932,116.2424111825,0,0,0,0
4736,-0.0009840630,0.0003723413,0.0000000000,-302.5519338971,115.2489464303,0,0,0,0
4737,-0.0009840619,0.0003691316,0.0000000000,-302.5516074011,114.2554816781,0,0,0,0
4738,-0.0009840608,0.0003659220,0.0000000000,-302.5512809051,113.2620169258,0,0,0,0
4739,-0.0009840597,0.0003627123,0.0000000000,-302.5509544091,112.2685521736,0,0,0,0
4740,-0.0009840587,0.0003595027,0.0000000000,-302.5506279131,111.2750874214,0,0,0,0
4741,-0.0009840576,0.0003562930,0.0000000000,-302.5503014171,110.2816226692,0,0,0,0
4742,-0.0009840565,0.0003530833,0.0000000000,-302.5499749211,109.2881579170,0,0,0,0
4743,-0.0009840555,0.0003498737,0.0000000000,-302.5496484251,108.2946931648,0,0,0,0
4744,-0.0009840544,0.0003466640,0.0000000000,-302.5493219291,107.3012284125,0,0,0,0
4745,-0.0009840533,0.0003434544,0.0000000000,-302.5489954331,106.3077636603,0,0,0,0
4746,-0.0009840523,0.0003402447,0.0000000000,-302.5486689371,105.3142989081,0,0,0,0
4747,-0.0009840512,0.0003370351,0.0000000000,-302.5483424411,104.3208341559,0,0,0,0
4748,-0.0009840501,0.0003338254,0.0000000000,-302.5480159450,103.3273694037,0,0,0,0
4749,-0.0009840490,0.0003306158,0.0000000000,-302.5476894490,102.3339046515,0,0,0,0
4750,-0.0009840480,0.0003274061,0.0000000000,-302.5473629530,101.3404398992,0,0,0,0
4751,-0.0009840469,0.0003241965,0.0000000000,-302.5470364570,100.3469751470,0,0,0,0
4752,-0.0009840458,0.0003209868,0.0000000000,-302.5467099610,99.3535103948,0,0,0,0
4753,-0.0009840448,0.0003177771,0.0000000000,-302.5463834650,98.3600456426,0,0,0,0
4754,-0.0009840437,0.0003145675,0.0000000000,-302.5460569690,97.3665808904,0,0,0,0
4755,-0.0009840426,0.0003113578,0.0000000000,-302.5457304730,96.3731161381,0,0,0,0
4756,-0.0009840416,0.0003081482,0.0000000000,-302.5454039770,95.3796513859,0,0,0,0
4757,-0.0009840405,0.0003049385,0.0000000000,-302.5450774810,94.3861866337,0,0,0,0
4758,-0.0009840394,0.0003017289,0.0000000000,-302.5447509850,93.3927218815,0,0,0,0
4759,-0.0009840383,0.0002985192,0.0000000000,-302.5444244890,92.3992571293,0,0,0,0
4760,-0.0009840373,0.0002953096,0.0000000000,-302.5440979929,91.4057923771,0,0,0,0
4761,-0.0009840362,0.0002920999,0.0000000000,-302.5437714969,90.4123276248,0,0,0,0
4762,-0.0009840351,0.0002888903,0.0000000000,-302.5434450009,89.4188628726,0,0,0,0
4763,-0.0009840341,0.0002856806,0.0000000000,-302.5431185049,88.4253981204,0,0,0,0
4764,-0.0009840330,0.0002824709,0.0000000000,-302.5427920089,87.4319333682,0,0,0,0
4765,-0.0009840319,0.0002792613,0.0000000000,-302.5424655129,86.4384686160,0,0,0,0
4766,-0.0009840309,0.0002760516,0.0000000000,-302.5421390169,85.4450038638,0,0,0,0
4767,-0.0009840298,0.0002728420,0.0000000000,-302.5418125209,84.4515391115,0,0,0,0
4768,-0.0009840287,0.0002696323,0.0000000000,-302.5414860249,83.4580743593,0,0,0,0
4769,-0.0009840276,0.0002664227,0.0000000000,-302.5411595289,82.4646096071,0,0,0,0
4770,-0.0009840266,0.0002632130,0.0000000000,-302.5408330329,81.4711448549,0,0,0,0
4771,-0.0009840255,0.0002600034,0.0000000000,-302.5405065368,80.4776801027,0,0,0,0
4772,-0.0009840244,0.0002567937,0.0000000000,-302.5401800408,79.4842153505,0,0,0,0
4773,-0.0009840234,0.0002535841,0.0000000000,-302.5398535448,78.4907505982,0,0,0,0
4774,-0.0009840223,0.0002503744,0.0000000000,-302.5395270488,77.4972858460,0,0,0,0
4775,-0.0009840212,0.0002471648,0.0000000000,-302.5392005528,76.5038210938,0,0,0,0
4776,-0.0009840202,0.0002439551,0.0000000000,-302.5388740568,75.5103563416,0,0,0,0
4777,-0.0009840191,0.0002407455,0.0000000000,-302.5385475608,74.5168915894,0,0,0,0
4778,-0.0009840180,0.0002375358,0.0000000000,-302.5382210648,73.5234268372,0,0,0,0
4779,-0.0009840169,0.0002343261,0.0000000000,-302.5378945688,72.5299620849,0,0,0,0
4780,-0.0009840159,0.0002311165,0.0000000000,-302.5375680728,71.5364973327,0,0,0,0
4781,-0.0009840148,0.0002279068,0.0000000000,-302.5372415768,70.5430325805,0,0,0,0
4782,-0.0009840137,0.0002246972,0.0000000000,-302.5369150808,69.5495678283,0,0,0,0
4783,-0.0009840127,0.0002214875,0.0000000000,-302.5365885847,68.5561030761,0,0,0,0
4784,-0.0009840116,0.0002182779,0.0000000000,-302.5362620887,67.5626383238,0,0,0,0
4785,-0.0009840105,0.0002150682,0.0000000000,-302.5359355927,66.5691735716,0,0,0,0
4786,-0.0009840095,0.0002118586,0.0000000000,-302.5356090967,65.5757088194,0,0,0,0
4787,-0.0009840084,0.0002086489,0.0000000000,-302.5352826007,64.5822440672,0,0,0,0
4788,-0.0009840073,0.0002054393,0.0000000000,-302.5349561047,63.5887793150,0,0,0,0
4789,-0.0009840062,0.0002022296,0.0000000000,-302.5346296087,62.5953145628,0,0,0,0
4790,-0.0009840052,0.0001990200,0.0000000000,-302.5343031127,61.6018498105,0,0,0,0
4791,-0.0009840041,0.0001958103,0.0000000000,-302.5339766167,60.6083850583,0,0,0,0
4792,-0.0009840030,0.0001926007,0.0000000000,-302.5336501207,59.6149203061,0,0,0,0
4793,-0.0009840020,0.0001893910,0.0000000000,-302.5333236247,58.6214555539,0,0,0,0
4794,-0.0009840009,0.0001861813,0.0000000000,-302.5329971286,57.6279908017,0,0,0,0
4795,-0.0009839998,0.0001829717,0.0000000000,-302.5326706326,56.6345260495,0,0,0,0
4796,-0.0009839988,0.0001797620,0.0000000000,-302.5323441366,55.6410612972,0,0,0,0
4797,-0.0009839977,0.0001765524,0.0000000000,-302.5320176406,54.6475965450,0,0,0,0
4798,-0.0009839966,0.0001733427,0.0000000000,-302.5316911446,53.6541317928,0,0,0,0
4799,-0.0009839955,0.0001701331,0.0000000000,-302.5313646486,52.6606670406,0,0,0,0
4800,-0.0009838946,0.0005841784,0.0000000000,-302.5000011986,180.8175816733,0,0,0,0
4801,-0.0009838990,0.0005809688,0.0000000000,-302.5013660938,179.8241178050,0,0,0,0
4802,-0.0009839034,0.0005777591,0.0000000000,-302.5027309890,178.8306539368,0,0,0,0
4803,-0.0009839079,0.0005745494,0.0000000000,-302.5040958842,177.8371900685,0,0,0,0
4804,-0.0009839123,0.0005713398,0.0000000000,-302.5054607793,176.8437262003,0,0,0,0
4805,-0.0009839167,0.0005681301,0.0000000000,-302.5068256745,175.8502623320,0,0,0,0
4806,-0.0009839212,0.0005649205,0.0000000000,-302.5081905697,174.8567984637,0,0,0,0
4807,-0.0009839256,0.0005617108,0.0000000000,-302.5095554649,173.8633345955,0,0,0,0
4808,-0.0009839300,0.0005585012,0.0000000000,-302.5109203601,172.8698707272,0,0,0,0
4809,-0.0009839345,0.0005552915,0.0000000000,-302.5122852553,171.8764068590,0,0,0,0
4810,-0.0009839389,0.0005520819,0.0000000000,-302.5136501504,170.8829429907,0,0,0,0
4811,-0.0009839433,0.0005488722,0.0000000000,-302.5150150456,169.8894791225,0,0,0,0
4812,-0.0009839478,0.0005456626,0.0000000000,-302.5163799408,168.8960152542,0,0,0,0
4813,-0.0009839522,0.0005424529,0.0000000000,-302.5177448360,167.9025513860,0,0,0,0
4814,-0.0009839566,0.0005392433,0.0000000000,-302.5191097312,166.9090875177,0,0,0,0
4815,-0.0009839610,0.0005360336,0.0000000000,-302.5204746263,165.9156236495,0,0,0,0
4816,-0.0009839655,0.0005328240,0.0000000000,-302.5218395215,164.9221597812,0,0,0,0
4817,-0.0009839699,0.0005296143,0.0000000000,-302.5232044167,163.9286959130,0,0,0,0
4818,-0.0009839743,0.0005264047,0.0000000000,-302.5245693119,162.9352320447,0,0,0,0
4819,-0.0009839788,0.0005231950,0.0000000000,-302.5259342071,161.9417681764,0,0,0,0
4820,-0.0009839832,0.0005199853,0.0000000000,-302.5272991023,160.9483043082,0,0,0,0
4821,-0.0009839876,0.0005167757,0.0000000000,-302.5286639974,159.9548404399,0,0,0,0
4822,-0.0009839921,0.0005135660,0.0000000000,-302.5300288926,158.9613765717,0,0,0,0
4823,-0.0009839965,0.0005103564,0.0000000000,-302.5313937878,157.9679127034,0,0,0,0
4824,-0.0009840009,0.0005071467,0.0000000000,-302.5327586830,156.9744488352,0,0,0,0
4825,-0.0009840054,0.0005039371,0.0000000000,-302.5341235782,155.9809849669,0,0,0,0
4826,-0.0009840098,0.0005007274,0.0000000000,-302.5354884734,154.9875210987,0,0,0,0
4827,-0.0009840142,0.0004975178,0.0000000000,-302.5368533685,153.9940572304,0,0,0,0
4828,-0.0009840187,0.0004943081,0.0000000000,-302.5382182637,153.0005933622,0,0,0,0
4829,-0.0009840231,0.0004910985,0.0000000000,-302.5395831589,152.0071294939,0,0,0,0
4830,-0.0009840275,0.0004878888,0.0000000000,-302.5409480541,151.0136656257,0,0,0,0
4831,-0.0009840319,0.0004846792,0.0000000000,-302.5423129493,150.0202017574,0,0,0,0
4832,-0.0009840364,0.0004814695,0.0000000000,-302.5436778445,149.0267378891,0,0,0,0
4833,-0.0009840408,0.0004782599,0.0000000000,-302.5450427396,148.0332740209,0,0,0,0
4834,-0.0009840452,0.0004750502,0.0000000000,-302.5464076348,147.0398101526,0,0,0,0
4835,-0.0009840497,0.0004718406,0.0000000000,-302.5477725300,146.0463462844,0,0,0,0
4836,-0.0009840541,0.0004686309,0.0000000000,-302.5491374252,145.0528824161,0,0,0,0
4837,-0.0009840585,0.0004654212,0.0000000000,-302.5505023204,144.0594185479,0,0,0,0
4838,-0.0009840630,0.0004622116,0.0000000000,-302.5518672155,143.0659546796,0,0,0,0
4839,-0.0009840674,0.0004590019,0.0000000000,-302.5532321107,142.0724908114,0,0,0,0
4840,-0.0009840718,0.0004557923,0.0000000000,-302.5545970059,141.0790269431,0,0,0,0
4841,-0.0009840763,0.0004525826,0.0000000000,-302.5559619011,140.0855630749,0,0,0,0
4842,-0.0009840807,0.0004493730,0.0000000000,-302.5573267963,139.0920992066,0,0,0,0
4843,-0.0009840851,0.0004461633,0.0000000000,-302.5586916915,138.0986353384,0,0,0,0
4844,-0.0009840865,0.0004429537,0.0000000000,-302.5591168093,137.1051709791,0,0,0,0
4845,-0.0009840854,0.0004397440,0.0000000000,-302.5587903133,136.1117062268,0,0,0,0
4846,-0.0009840844,0.0004365344,0.0000000000,-302.5584638173,135.1182414746,0,0,0,0
4847,-0.0009840833,0.0004333247,0.0000000000,-302.5581373213,134.1247767224,0,0,0,0
4848,-0.0009840822,0.0004301151,0.0000000000,-302.5578108253,133.1313119702,0,0,0,0
4849,-0.0009840811,0.0004269054,0.0000000000,-302.5574843293,132.1378472180,0,0,0,0
4850,-0.0009840801,0.0004236957,0.0000000000,-302.5571578333,131.1443824658,0,0,0,0
4851,-0.0009840790,0.0004204861,0.0000000000,-302.5568313373,130.1509177135,0,0,0,0
4852,-0.0009840779,0.0004172764,0.0000000000,-302.5565048413,129.1574529613,0,0,0,0
4853,-0.0009840769,0.0004140668,0.0000000000,-302.5561783453,128.1639882091,0,0,0,0
4854,-0.0009840758,0.0004108571,0.0000000000,-302.5558518493,127.1705234569,0,0,0,0
4855,-0.0009840747,0.0004076475,0.0000000000,-302.5555253532,126.1770587047,0,0,0,0
4856,-0.0009840737,0.0004044378,0.0000000000,-302.5551988572,125.1835939524,0,0,0,0
4857,-0.0009840726,0.0004012282,0.0000000000,-302.5548723612,124.1901292002,0,0,0,0
4858,-0.0009840715,0.0003980185,0.0000000000,-302.5545458652,123.1966644480,0,0,0,0
4859,-0.0009840704,0.0003948089,0.0000000000,-302.5542193692,122.2031996958,0,0,0,0
4860,-0.0009840694,0.0003915992,0.0000000000,-302.5538928732,121.2097349436,0,0,0,0
4861,-0.0009840683,0.0003883895,0.0000000000,-302.5535663772,120.2162701914,0,0,0,0
4862,-0.0009840672,0.0003851799,0.0000000000,-302.5532398812,119.2228054391,0,0,0,0
4863,-0.0009840662,0.0003819702,0.0000000000,-302.5529133852,118.2293406869,0,0,0,0
4864,-0.0009840651,0.0003787606,0.0000000000,-302.5525868892,117.2358759347,0,0,0,0
4865,-0.0009840640,0.0003755509,0.0000000000,-302.5522603932,116.2424111825,0,0,0,0
4866,-0.0009840630,0.0003723413,0.0000000000,-302.5519338971,115.2489464303,0,0,0,0
4867,-0.0009840619,0.0003691316,0.0000000000,-302.5516074011,114.2554816781,0,0,0,0
4868,-0.0009840608,0.0003659220,0.0000000000,-302.5512809051,113.2620169258,0,0,0,0
4869,-0.0009840597,0.0003627123,0.0000000000,-302.5509544091,112.2685521736,0,0,0,0
4870,-0.0009840587,0.0003595027,0.0000000000,-302.5506279131,111.2750874214,0,0,0,0
4871,-0.0009840576,0.0003562930,0.0000000000,-302.5503014171,110.2816226692,0,0,0,0
4872,-0.0009840565,0.0003530833,0.0000000000,-302.5499749211,109.2881579170,0,0,0,0
4873,-0.0009840555,0.0003498737,0.0000000000,-302.5496484251,108.2946931648,0,0,0,0
4874,-0.0009840544,0.0003466640,0.0000000000,-302.5493219291,107.3012284125,0,0,0,0
4875,-0.0009840533,0.0003434544,0.0000000000,-302.5489954331,106.3077636603,0,0,0,0
4876,-0.0009840523,0.0003402447,0.0000000000,-302.5486689371,105.3142989081,0,0,0,0
4877,-0.0009840512,0.0003370351,0.0000000000,-302.5483424411,104.3208341559,0,0,0,0
4878,-0.0009840501,0.0003338254,0.0000000000,-302.5480159450,103.3273694037,0,0,0,0
4879,-0.0009840490,0.0003306158,0.0000000000,-302.5476894490,102.3339046515,0,0,0,0
4880,-0.0009840480,0.0003274061,0.0000000000,-302.5473629530,101.3404398992,0,0,0,0
4881,-0.0009840469,0.0003241965,0.0000000000,-302.5470364570,100.3469751470,0,0,0,0
4882,-0.0009840458,0.0003209868,0.0000000000,-302.5467099610,99.3535103948,0,0,0,0
4883,-0.0009840448,0.0003177771,0.0000000000,-302.5463834650,98.3600456426,0,0,0,0
4884,-0.0009840437,0.0003145675,0.0000000000,-302.5460569690,97.3665808904,0,0,0,0
4885,-0.0009840426,0.0003113578,0.0000000000,-302.5457304730,96.3731161381,0,0,0,0
4886,-0.0009840416,0.0003081482,0.0000000000,-302.5454039770,95.3796513859,0,0,0,0
4887,-0.0009840405,0.0003049385,0.0000000000,-302.5450774810,94.3861866337,0,0,0,0
4888,-0.0009840394,0.0003017289,0.0000000000,-302.5447509850,93.3927218815,0,0,0,0
4889,-0.0009840383,0.0002985192,0.0000000000,-302.5444244890,92.3992571293,0,0,0,0
4890,-0.0009840373,0.0002953096,0.0000000000,-302.5440979929,91.4057923771,0,0,0,0
4891,-0.0009840362,0.0002920999,0.0000000000,-302.5437714969,90.4123276248,0,0,0,0
4892,-0.0009840351,0.0002888903,0.0000000000,-302.5434450009,89.4188628726,0,0,0,0
4893,-0.0009840341,0.0002856806,0.0000000000,-302.5431185049,88.4253981204,0,0,0,0
4894,-0.0009840330,0.0002824709,0.0000000000,-302.5427920089,87.4319333682,0,0,0,0
4895,-0.0009840319,0.0002792613,0.0000000000,-302.5424655129,86.4384686160,0,0,0,0
4896,-0.0009840309,0.0002760516,0.0000000000,-302.5421390169,85.4450038638,0,0,0,0
4897,-0.0009840298,0.0002728420,0.0000000000,-302.5418125209,84.4515391115,0,0,0,0
4898,-0.0009840287,0.0002696323,0.0000000000,-302.5414860249,83.4580743593,0,0,0,0
4899,-0.0009840276,0.0002664227,0.0000000000,-302.5411595289,82.4646096071,0,0,0,0
4900,-0.0009840266,0.0002632130,0.0000000000,-302.5408330329,81.4711448549,0,0,0,0
4901,-0.0009840255,0.0002600034,0.0000000000,-302.5405065368,80.4776801027,0,0,0,0
4902,-0.0009840244,0.0002567937,0.0000000000,-302.5401800408,79.4842153505,0,0,0,0
4903,-0.0009840234,0.0002535841,0.0000000000,-302.5398535448,78.4907505982,0,0,0,0
4904,-0.0009840223,0.0002503744,0.0000000000,-302.5395270488,77.4972858460,0,0,0,0
4905,-0.0009840212,0.0002471648,0.0000000000,-302.5392005528,76.5038210938,0,0,0,0
4906,-0.0009840202,0.0002439551,0.0000000000,-302.5388740568,75.5103563416,0,0,0,0
4907,-0.0009840191,0.0002407455,0.0000000000,-302.5385475608,74.5168915894,0,0,0,0
4908,-0.0009840180,0.0002375358,0.0000000000,-302.5382210648,73.5234268372,0,0,0,0
4909,-0.0009840169,0.0002343261,0.0000000000,-302.5378945688,72.5299620849,0,0,0,0
4910,-0.0009840159,0.0002311165,0.0000000000,-302.5375680728,71.5364973327,0,0,0,0
4911,-0.0009840148,0.0002279068,0.0000000000,-302.5372415768,70.5430325805,0,0,0,0
4912,-0.0009840137,0.0002246972,0.0000000000,-302.5369150808,69.5495678283,0,0,0,0
4913,-0.0009840127,0.0002214875,0.0000000000,-302.5365885847,68.5561030761,0,0,0,0
4914,-0.0009840116,0.0002182779,0.0000000000,-302.5362620887,67.5626383238,0,0,0,0
4915,-0.0009840105,0.0002150682,0.0000000000,-302.5359355927,66.5691735716,0,0,0,0
4916,-0.0009840095,0.0002118586,0.0000000000,-302.5356090967,65.5757088194,0,0,0,0
4917,-0.0009840084,0.0002086489,0.0000000000,-302.5352826007,64.5822440672,0,0,0,0
4918,-0.0009840073,0.0002054393,0.0000000000,-302.5349561047,63.5887793150,0,0,0,0
4919,-0.0009840062,0.0002022296,0.0000000000,-302.5346296087,62.5953145628,0,0,0,0
4920,-0.0009840052,0.0001990200,0.0000000000,-302.5343031127,61.6018498105,0,0,0,0
4921,-0.0009840041,0.0001958103,0.0000000000,-302.5339766167,60.6083850583,0,0,0,0
4922,-0.0009840030,0.0001926007,0.0000000000,-302.5336501207,59.6149203061,0,0,0,0
4923,-0.0009840020,0.0001893910,0.0000000000,-302.5333236247,58.6214555539,0,0,0,0
4924,-0.0009840009,0.0001861813,0.0000000000,-302.5329971286,57.6279908017,0,0,0,0
4925,-0.0009839998,0.0001829717,0.0000000000,-302.5326706326,56.6345260495,0,0,0,0
4926,-0.0009839988,0.0001797620,0.0000000000,-302.5323441366,55.6410612972,0,0,0,0
4927,-0.0009839977,0.0001765524,0.0000000000,-302.5320176406,54.6475965450,0,0,0,0
4928,-0.0009839966,0.0001733427,0.0000000000,-302.5316911446,53.6541317928,0,0,0,0
4929,-0.0003823539,-0.0000237786,0.0000000000,-117.5555015085,-7.3599949933,0,0,0,0
4930,-0.0003855904,-0.0000237858,0.0000000000,-118.5505786751,-7.3622321238,0,0,0,0
4931,-0.0003888269,-0.0000237931,0.0000000000,-119.5456558418,-7.3644692543,0,0,0,0
4932,-0.0003920634,-0.0000238003,0.0000000000,-120.5407330084,-7.3667063849,0,0,0,0
4933,-0.0003953000,-0.0000238075,0.0000000000,-121.5358101750,-7.3689435154,0,0,0,0
4934,-0.0003985365,-0.0000238148,0.0000000000,-122.5308873416,-7.3711806459,0,0,0,0
4935,-0.0004017730,-0.0000238220,0.0000000000,-123.5259645082,-7.3734177764,0,0,0,0
4936,-0.0004050095,-0.0000238292,0.0000000000,-124.5210416748,-7.3756549069,0,0,0,0
4937,-0.0004082461,-0.0000238364,0.0000000000,-125.5161188414,-7.3778920374,0,0,0,0
4938,-0.0004114826,-0.0000238437,0.0000000000,-126.5111960080,-7.3801291679,0,0,0,0
4939,-0.0004147191,-0.0000238509,0.0000000000,-127.5062731747,-7.3823662985,0,0,0,0
4940,-0.0004179557,-0.0000238581,0.0000000000,-128.5013503413,-7.3846034290,0,0,0,0
4941,-0.0004211922,-0.0000238654,0.0000000000,-129.4964275079,-7.3868405595,0,0,0,0
4942,-0.0004244287,-0.0000238726,0.0000000000,-130.4915046745,-7.3890776900,0,0,0,0
4943,-0.0004276652,-0.0000238798,0.0000000000,-131.4865818411,-7.3913148205,0,0,0,0
4944,-0.0004309018,-0.0000238871,0.0000000000,-132.4816590077,-7.3935519510,0,0,0,0
4945,-0.0004341383,-0.0000238943,0.0000000000,-133.4767361743,-7.3957890816,0,0,0,0
4946,-0.0004373748,-0.0000239015,0.0000000000,-134.4718133409,-7.3980262121,0,0,0,0
4947,-0.0004406113,-0.0000239088,0.0000000000,-135.4668905076,-7.4002633426,0,0,0,0
4948,-0.0004438479,-0.0000239160,0.0000000000,-136.4619676742,-7.4025004731,0,0,0,0
4949,-0.0004470844,-0.0000239232,0.0000000000,-137.4570448408,-7.4047376036,0,0,0,0
4950,-0.0004503209,-0.0000239305,0.0000000000,-138.4521220074,-7.4069747341,0,0,0,0
4951,-0.0004535575,-0.0000239377,0.0000000000,-139.4471991740,-7.4092118646,0,0,0,0
4952,-0.0004567940,-0.0000239449,0.0000000000,-140.4422763406,-7.4114489952,0,0,0,0
4953,-0.0004600305,-0.0000239521,0.0000000000,-141.4373535072,-7.4136861257,0,0,0,0
4954,-0.0004632670,-0.0000239594,0.0000000000,-142.4324306738,-7.4159232562,0,0,0,0
4955,-0.0004665036,-0.0000239666,0.0000000000,-143.4275078405,-7.4181603867,0,0,0,0
4956,-0.0004697401,-0.0000239738,0.0000000000,-144.4225850071,-7.4203975172,0,0,0,0
4957,-0.0004729766,-0.0000239811,0.0000000000,-145.4176621737,-7.4226346477,0,0,0,0
4958,-0.0004762131,-0.0000239883,0.0000000000,-146.4127393403,-7.4248717782,0,0,0,0
4959,-0.0004794497,-0.0000239955,0.0000000000,-147.4078165069,-7.4271089088,0,0,0,0
4960,-0.0004826862,-0.0000240028,0.0000000000,-148.4028936735,-7.4293460393,0,0,0,0
4961,-0.0004859227,-0.0000240100,0.0000000000,-149.3979708401,-7.4315831698,0,0,0,0
4962,-0.0004891593,-0.0000240172,0.0000000000,-150.3930480067,-7.4338203003,0,0,0,0
4963,-0.0004923958,-0.0000240245,0.0000000000,-151.3881251734,-7.4360574308,0,0,0,0
4964,-0.0004956323,-0.0000240317,0.0000000000,-152.3832023400,-7.4382945613,0,0,0,0
4965,-0.0004988688,-0.0000240389,0.0000000000,-153.3782795066,-7.4405316919,0,0,0,0
4966,-0.0005021054,-0.0000240462,0.0000000000,-154.3733566732,-7.4427688224,0,0,0,0
4967,-0.0005053419,-0.0000240534,0.0000000000,-155.3684338398,-7.4450059529,0,0,0,0
4968,-0.0005085784,-0.0000240606,0.0000000000,-156.3635110064,-7.4472430834,0,0,0,0
4969,-0.0005118149,-0.0000240679,0.0000000000,-157.3585881730,-7.4494802139,0,0,0,0
4970,-0.0005150515,-0.0000240751,0.0000000000,-158.3536653396,-7.4517173444,0,0,0,0
4971,-0.0005182880,-0.0000240823,0.0000000000,-159.3487425063,-7.4539544749,0,0,0,0
4972,-0.0005215245,-0.0000240895,0.0000000000,-160.3438196729,-7.4561916055,0,0,0,0
4973,-0.0005247611,-0.0000240960,0.0000000000,-161.3388970998,-7.4581833041,0,0,0,0
4974,-0.0005279976,-0.0000240956,0.0000000000,-162.3339767732,-7.4580574080,0,0,0,0
4975,-0.0005312341,-0.0000240952,0.0000000000,-163.3290564466,-7.4579315118,0,0,0,0
4976,-0.0005344707,-0.0000240948,0.0000000000,-164.3241361200,-7.4578056156,0,0,0,0
4977,-0.0005377072,-0.0000240944,0.0000000000,-165.3192157934,-7.4576797194,0,0,0,0
4978,-0.0005409437,-0.0000240940,0.0000000000,-166.3142954668,-7.4575538233,0,0,0,0
4979,-0.0005441803,-0.0000240936,0.0000000000,-167.3093751403,-7.4574279271,0,0,0,0
4980,-0.0005474168,-0.0000240932,0.0000000000,-168.3044548137,-7.4573020309,0,0,0,0
4981,-0.0005506533,-0.0000240928,0.0000000000,-169.2995344871,-7.4571761347,0,0,0,0
