PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
13038,-0.0002367484,0.0012805931,0.0000000000,-72.7885432999,396.3738872516,0,0,0,0
13039,-0.0002334991,0.0012805934,0.0000000000,-71.7895568881,396.3739843314,0,0,0,0
13040,-0.0002302499,0.0012805937,0.0000000000,-70.7905704763,396.3740814112,0,0,0,0
13041,-0.0002270006,0.0012805940,0.0000000000,-69.7915840645,396.3741784910,0,0,0,0
13042,-0.0002237514,0.0012805943,0.0000000000,-68.7925976527,396.3742755708,0,0,0,0
13043,-0.0002205021,0.0012805947,0.0000000000,-67.7936112409,396.3743726506,0,0,0,0
13044,-0.0002172528,0.0012805950,0.0000000000,-66.7946248291,396.3744697304,0,0,0,0
13045,-0.0002140036,0.0012805953,0.0000000000,-65.7956384173,396.3745668102,0,0,0,0
13046,-0.0002107543,0.0012805956,0.0000000000,-64.7966520055,396.3746638901,0,0,0,0
13047,-0.0002075051,0.0012805959,0.0000000000,-63.7976655937,396.3747609699,0,0,0,0
13048,-0.0002042558,0.0012805962,0.0000000000,-62.7986791819,396.3748580497,0,0,0,0
13049,-0.0002010066,0.0012805966,0.0000000000,-61.7996927701,396.3749551295,0,0,0,0
13050,-0.0001977573,0.0012805969,0.0000000000,-60.8007063583,396.3750522093,0,0,0,0
13051,-0.0001945081,0.0012805972,0.0000000000,-59.8017199465,396.3751492891,0,0,0,0
13052,-0.0001912588,0.0012805975,0.0000000000,-58.8027335347,396.3752463689,0,0,0,0
13053,-0.0001880096,0.0012805978,0.0000000000,-57.8037471229,396.3753434487,0,0,0,0
13054,-0.0001847603,0.0012805981,0.0000000000,-56.8047607111,396.3754405285,0,0,0,0
13055,-0.0001815111,0.0012805984,0.0000000000,-55.8057742993,396.3755376083,0,0,0,0
13056,-0.0001782618,0.0012805988,0.0000000000,-54.8067878876,396.3756346881,0,0,0,0
13057,-0.0001750126,0.0012805991,0.0000000000,-53.8078014758,396.3757317679,0,0,0,0
13058,-0.0001717633,0.0012805994,0.0000000000,-52.8088150640,396.3758288477,0,0,0,0
13059,-0.0001685140,0.0012805997,0.0000000000,-51.8098286522,396.3759259275,0,0,0,0
13060,-0.0001652648,0.0012806000,0.0000000000,-50.8108422404,396.3760230073,0,0,0,0
13061,-0.0001620155,0.0012806003,0.0000000000,-49.8118558286,396.3761200872,0,0,0,0
13062,-0.0001587663,0.0012806006,0.0000000000,-48.8128694168,396.3762171670,0,0,0,0
13063,-0.0001555170,0.0012806010,0.0000000000,-47.8138830050,396.3763142468,0,0,0,0
13064,-0.0001522678,0.0012806013,0.0000000000,-46.8148965932,396.3764113266,0,0,0,0
13065,-0.0001490185,0.0012806016,0.0000000000,-45.8159101814,396.3765084064,0,0,0,0
13066,-0.0001457693,0.0012806019,0.0000000000,-44.8169237696,396.3766054862,0,0,0,0
13067,-0.0001425200,0.0012806022,0.0000000000,-43.8179373578,396.3767025660,0,0,0,0
13068,-0.0001392708,0.0012806025,0.0000000000,-42.8189509460,396.3767996458,0,0,0,0
13069,-0.0001360215,0.0012806029,0.0000000000,-41.8199645342,396.3768967256,0,0,0,0
13070,-0.0001327723,0.0012806032,0.0000000000,-40.8209781224,396.3769938054,0,0,0,0
13071,-0.0001295230,0.0012806035,0.0000000000,-39.8219917106,396.3770908852,0,0,0,0
13072,-0.0001262738,0.0012806038,0.0000000000,-38.8230052988,396.3771879650,0,0,0,0
13073,-0.0001230245,0.0012806041,0.0000000000,-37.8240188870,396.3772850448,0,0,0,0
13074,-0.0001197753,0.0012806044,0.0000000000,-36.8250324752,396.3773821246,0,0,0,0
13075,-0.0001165260,0.0012806047,0.0000000000,-35.8260460634,396.3774792044,0,0,0,0
13076,-0.0001132767,0.0012806051,0.0000000000,-34.8270596516,396.3775762843,0,0,0,0
13077,-0.0001100275,0.0012806054,0.0000000000,-33.8280732398,396.3776733641,0,0,0,0
13078,-0.0001067782,0.0012806057,0.0000000000,-32.8290868280,396.3777704439,0,0,0,0
13079,-0.0001035290,0.0012806060,0.0000000000,-31.8301004162,396.3778675237,0,0,0,0
13080,-0.0001002797,0.0012806063,0.0000000000,-30.8311140044,396.3779646035,0,0,0,0
13081,-0.0000970305,0.0012806066,0.0000000000,-29.8321275926,396.3780616833,0,0,0,0
13082,-0.0000937812,0.0012806069,0.0000000000,-28.8331411808,396.3781587631,0,0,0,0
13083,-0.0000905320,0.0012806073,0.0000000000,-27.8341547690,396.3782558429,0,0,0,0
13084,-0.0000872827,0.0012806076,0.0000000000,-26.8351683572,396.3783529227,0,0,0,0
13085,-0.0000840335,0.0012806079,0.0000000000,-25.8361819454,396.3784500025,0,0,0,0
13086,-0.0000807842,0.0012806082,0.0000000000,-24.8371955336,396.3785470823,0,0,0,0
13087,-0.0000775350,0.0012806085,0.0000000000,-23.8382091218,396.3786441621,0,0,0,0
13088,-0.0000742857,0.0012806088,0.0000000000,-22.8392227100,396.3787412419,0,0,0,0
13089,-0.0000710365,0.0012806091,0.0000000000,-21.8402362982,396.3788383217,0,0,0,0
13090,-0.0000677872,0.0012806095,0.0000000000,-20.8412498864,396.3789354016,0,0,0,0
13091,-0.0000645380,0.0012806098,0.0000000000,-19.8422634746,396.3790324814,0,0,0,0
13092,-0.0000612887,0.0012806101,0.0000000000,-18.8432770628,396.3791295612,0,0,0,0
13093,-0.0000580394,0.0012806104,0.0000000000,-17.8442906510,396.3792266410,0,0,0,0
13094,-0.0000547902,0.0012806107,0.0000000000,-16.8453042392,396.3793237208,0,0,0,0
13095,-0.0000515409,0.0012806110,0.0000000000,-15.8463178274,396.3794208006,0,0,0,0
13096,-0.0000482917,0.0012806113,0.0000000000,-14.8473314157,396.3795178804,0,0,0,0
13097,-0.0000450424,0.0012806117,0.0000000000,-13.8483450039,396.3796149602,0,0,0,0
13098,-0.0000417932,0.0012806120,0.0000000000,-12.8493585921,396.3797120400,0,0,0,0
13099,-0.0000385439,0.0012806123,0.0000000000,-11.8503721803,396.3798091198,0,0,0,0
13100,-0.0000352947,0.0012806126,0.0000000000,-10.8513857685,396.3799061996,0,0,0,0
13101,-0.0010752163,0.0002572933,0.0000000000,-330.5772785898,79.6389192150,0,0,0,0
13102,-0.0010751266,0.0002600575,0.0000000000,-330.5497000521,80.4945058999,0,0,0,0
13103,-0.0010748663,0.0002628083,0.0000000000,-330.4696877664,81.3459530520,0,0,0,0
13104,-0.0010744454,0.0002655399,0.0000000000,-330.3402804745,82.1914383932,0,0,0,0
13105,-0.0010738248,0.0002682359,0.0000000000,-330.1494682373,83.0259254497,0,0,0,0
13106,-0.0010729805,0.0002708699,0.0000000000,-329.8898754981,83.8412014932,0,0,0,0
13107,-0.0010719821,0.0002734484,0.0000000000,-329.5829133415,84.6393123869,0,0,0,0
13108,-0.0010708228,0.0002759618,0.0000000000,-329.2264816636,85.4172801378,0,0,0,0
13109,-0.0010694551,0.0002783703,0.0000000000,-328.8059751207,86.1627633250,0,0,0,0
13110,-0.0010679249,0.0002806778,0.0000000000,-328.3355229955,86.8769806401,0,0,0,0
13111,-0.0010662604,0.0002828920,0.0000000000,-327.8237671046,87.5623273633,0,0,0,0
13112,-0.0010644326,0.0002849777,0.0000000000,-327.2618081259,88.2078857802,0,0,0,0
13113,-0.0010624499,0.0002869172,0.0000000000,-326.6522035716,88.8082094932,0,0,0,0
13114,-0.0010603546,0.0002887347,0.0000000000,-326.0080041851,89.3707904840,0,0,0,0
13115,-0.0010581562,0.0002904303,0.0000000000,-325.3321045394,89.8955919710,0,0,0,0
13116,-0.0010558383,0.0002919623,0.0000000000,-324.6194747823,90.3697860453,0,0,0,0
13117,-0.0010534236,0.0002933357,0.0000000000,-323.8770623618,90.7949022316,0,0,0,0
13118,-0.0010509373,0.0002945756,0.0000000000,-323.1126395760,91.1786794152,0,0,0,0
13119,-0.0010483777,0.0002956623,0.0000000000,-322.3256733248,91.5150317624,0,0,0,0
13120,-0.0010457449,0.0002965602,0.0000000000,-321.5162109218,91.7929335011,0,0,0,0
13121,-0.0010430626,0.0002972936,0.0000000000,-320.6915290942,92.0199561953,0,0,0,0
13122,-0.0010403435,0.0002978803,0.0000000000,-319.8555467230,92.2015311175,0,0,0,0
13123,-0.0010375896,0.0002982853,0.0000000000,-319.0088575778,92.3269104458,0,0,0,0
13124,-0.0010348118,0.0002984508,0.0000000000,-318.1548032294,92.3781133693,0,0,0,0
13125,-0.0010320305,0.0002985804,0.0000000000,-317.2996923085,92.4182362551,0,0,0,0
13126,-0.0010752163,0.0002572933,0.0000000000,-330.5772785898,79.6389192150,0,0,0,0
13127,-0.0010751266,0.0002600575,0.0000000000,-330.5497000521,80.4945058999,0,0,0,0
13128,-0.0010748663,0.0002628083,0.0000000000,-330.4696877664,81.3459530520,0,0,0,0
13129,-0.0010744454,0.0002655399,0.0000000000,-330.3402804745,82.1914383932,0,0,0,0
13130,-0.0010738248,0.0002682359,0.0000000000,-330.1494682373,83.0259254497,0,0,0,0
13131,-0.0010729805,0.0002708699,0.0000000000,-329.8898754981,83.8412014932,0,0,0,0
13132,-0.0010719821,0.0002734484,0.0000000000,-329.5829133415,84.6393123869,0,0,0,0
13133,-0.0010708228,0.0002759618,0.0000000000,-329.2264816636,85.4172801378,0,0,0,0
13134,-0.0010694551,0.0002783703,0.0000000000,-328.8059751207,86.1627633250,0,0,0,0
13135,-0.0010679249,0.0002806778,0.0000000000,-328.3355229955,86.8769806401,0,0,0,0
13136,-0.0010662604,0.0002828920,0.0000000000,-327.8237671046,87.5623273633,0,0,0,0
13137,-0.0010644326,0.0002849777,0.0000000000,-327.2618081259,88.2078857802,0,0,0,0
13138,-0.0010624499,0.0002869172,0.0000000000,-326.6522035716,88.8082094932,0,0,0,0
13139,-0.0010603546,0.0002887347,0.0000000000,-326.0080041851,89.3707904840,0,0,0,0
13140,-0.0010581562,0.0002904303,0.0000000000,-325.3321045394,89.8955919710,0,0,0,0
13141,-0.0010558383,0.0002919623,0.0000000000,-324.6194747823,90.3697860453,0,0,0,0
13142,-0.0010534236,0.0002933357,0.0000000000,-323.8770623618,90.7949022316,0,0,0,0
13143,-0.0010509373,0.0002945756,0.0000000000,-323.1126395760,91.1786794152,0,0,0,0
13144,-0.0010483777,0.0002956623,0.0000000000,-322.3256733248,91.5150317624,0,0,0,0
13145,-0.0010457449,0.0002965602,0.0000000000,-321.5162109218,91.7929335011,0,0,0,0
13146,-0.0010430626,0.0002972936,0.0000000000,-320.6915290942,92.0199561953,0,0,0,0
13147,-0.0010403435,0.0002978803,0.0000000000,-319.8555467230,92.2015311175,0,0,0,0
13148,-0.0010375896,0.0002982853,0.0000000000,-319.0088575778,92.3269104458,0,0,0,0
13149,-0.0010348118,0.0002984508,0.0000000000,-318.1548032294,92.3781133693,0,0,0,0
13150,-0.0010320324,0.0002856573,0.0000000000,-317.3003004808,88.4182363323,0,0,0,0
13151,-0.0010346084,0.0002855878,0.0000000000,-318.0923027838,88.3967055380,0,0,0,0
13152,-0.0010371700,0.0002853143,0.0000000000,-318.8798563371,88.3120711953,0,0,0,0
13153,-0.0010396993,0.0002848297,0.0000000000,-319.6575036666,88.1620533431,0,0,0,0
13154,-0.0010421789,0.0002841373,0.0000000000,-320.4198471910,87.9477603883,0,0,0,0
13155,-0.0010445914,0.0002832422,0.0000000000,-321.1615952190,87.6706969134,0,0,0,0
13156,-0.0010469203,0.0002821505,0.0000000000,-321.8775994437,87.3328002655,0,0,0,0
13157,-0.0010491492,0.0002808699,0.0000000000,-322.5628911994,86.9364291009,0,0,0,0
13158,-0.0010512628,0.0002794093,0.0000000000,-323.2127152266,86.4843462904,0,0,0,0
13159,-0.0010532463,0.0002777790,0.0000000000,-323.8225712477,85.9797231417,0,0,0,0
13160,-0.0010550770,0.0002759816,0.0000000000,-324.3854165135,85.4233755556,0,0,0,0
13161,-0.0010567283,0.0002740204,0.0000000000,-324.8930978847,84.8163289710,0,0,0,0
13162,-0.0010581829,0.0002719110,0.0000000000,-325.3403308615,84.1634506000,0,0,0,0
13163,-0.0010594276,0.0002696730,0.0000000000,-325.7230049986,83.4707366842,0,0,0,0
13164,-0.0010604508,0.0002673269,0.0000000000,-326.0376022590,82.7445492805,0,0,0,0
13165,-0.0010612432,0.0002648942,0.0000000000,-326.2812290113,81.9915578531,0,0,0,0
13166,-0.0010617975,0.0002623972,0.0000000000,-326.4516432350,81.2186784471,0,0,0,0
13167,-0.0010620789,0.0002598569,0.0000000000,-326.5381839131,80.4324172284,0,0,0,0
13168,-0.0010622061,0.0002573003,0.0000000000,-326.5772789121,79.6410617142,0,0,0,0
13169,-0.0010320324,0.0002856573,0.0000000000,-317.3003004808,88.4182363323,0,0,0,0
13170,-0.0010346084,0.0002855878,0.0000000000,-318.0923027838,88.3967055380,0,0,0,0
13171,-0.0010371700,0.0002853143,0.0000000000,-318.8798563371,88.3120711953,0,0,0,0
13172,-0.0010396993,0.0002848297,0.0000000000,-319.6575036666,88.1620533431,0,0,0,0
13173,-0.0010421789,0.0002841373,0.0000000000,-320.4198471910,87.9477603883,0,0,0,0
13174,-0.0010445914,0.0002832422,0.0000000000,-321.1615952190,87.6706969134,0,0,0,0
13175,-0.0010469203,0.0002821505,0.0000000000,-321.8775994437,87.3328002655,0,0,0,0
13176,-0.0010491492,0.0002808699,0.0000000000,-322.5628911994,86.9364291009,0,0,0,0
13177,-0.0010512628,0.0002794093,0.0000000000,-323.2127152266,86.4843462904,0,0,0,0
13178,-0.0010532463,0.0002777790,0.0000000000,-323.8225712477,85.9797231417,0,0,0,0
13179,-0.0010550770,0.0002759816,0.0000000000,-324.3854165135,85.4233755556,0,0,0,0
13180,-0.0010567283,0.0002740204,0.0000000000,-324.8930978847,84.8163289710,0,0,0,0
13181,-0.0010581829,0.0002719110,0.0000000000,-325.3403308615,84.1634506000,0,0,0,0
13182,-0.0010594276,0.0002696730,0.0000000000,-325.7230049986,83.4707366842,0,0,0,0
13183,-0.0010604508,0.0002673269,0.0000000000,-326.0376022590,82.7445492805,0,0,0,0
13184,-0.0010612432,0.0002648942,0.0000000000,-326.2812290113,81.9915578531,0,0,0,0
13185,-0.0010617975,0.0002623972,0.0000000000,-326.4516432350,81.2186784471,0,0,0,0
13186,-0.0010620789,0.0002598569,0.0000000000,-326.5381839131,80.4324172284,0,0,0,0
13187,-0.0010320324,0.0002856573,0.0000000000,-317.3003004808,88.4182363323,0,0,0,0
13188,-0.0010347475,0.0002857378,0.0000000000,-318.1350464736,88.4431336248,0,0,0,0
13189,-0.0010374516,0.0002859661,0.0000000000,-318.9664537873,88.5138081686,0,0,0,0
13190,-0.0010401408,0.0002863337,0.0000000000,-319.7932419129,88.6275860649,0,0,0,0
13191,-0.0010427992,0.0002868878,0.0000000000,-320.6105545950,88.7990878676,0,0,0,0
13192,-0.0010454087,0.0002876307,0.0000000000,-321.4128765557,89.0290611448,0,0,0,0
13193,-0.0010479744,0.0002885090,0.0000000000,-322.2017024051,89.3009052387,0,0,0,0
13194,-0.0010504872,0.0002895327,0.0000000000,-322.9742695007,89.6177649120,0,0,0,0
13195,-0.0010529071,0.0002907571,0.0000000000,-323.7182710417,89.9967633373,0,0,0,0
13196,-0.0010552527,0.0002921128,0.0000000000,-324.4394065833,90.4163823309,0,0,0,0
13197,-0.0010575240,0.0002935901,0.0000000000,-325.1377369032,90.8736257183,0,0,0,0
13198,-0.0010596781,0.0002952336,0.0000000000,-325.8000143542,91.3823510202,0,0,0,0
13199,-0.0010617150,0.0002970157,0.0000000000,-326.4262555439,91.9339473521,0,0,0,0
13200,-0.0010636536,0.0002989022,0.0000000000,-327.0222928471,92.5178646557,0,0,0,0
13201,-0.0010654730,0.0003009054,0.0000000000,-327.5816445875,93.1379114302,0,0,0,0
13202,-0.0010671227,0.0003030477,0.0000000000,-328.0888730400,93.8010108172,0,0,0,0
13203,-0.0010686507,0.0003052752,0.0000000000,-328.5586578437,94.4904736879,0,0,0,0
13204,-0.0010700570,0.0003075826,0.0000000000,-328.9910188042,95.2046714443,0,0,0,0
13205,-0.0010712680,0.0003099977,0.0000000000,-329.3633253602,95.9521845238,0,0,0,0
13206,-0.0010723252,0.0003124805,0.0000000000,-329.6883688583,96.7206829756,0,0,0,0
13207,-0.0010732478,0.0003150161,0.0000000000,-329.9720211456,97.5055090534,0,0,0,0
13208,-0.0010739962,0.0003176097,0.0000000000,-330.2021105863,98.3082975655,0,0,0,0
13209,-0.0010745413,0.0003202516,0.0000000000,-330.3697201338,99.1260186432,0,0,0,0
13210,-0.0010749046,0.0003229206,0.0000000000,-330.4813930078,99.9521262382,0,0,0,0
13211,-0.0010750797,0.0003256131,0.0000000000,-330.5352228779,100.7855209604,0,0,0,0
13212,-0.0010752547,0.0003283056,0.0000000000,-330.5890527479,101.6189156825,0,0,0,0
13213,-0.0010320324,0.0002856573,0.0000000000,-317.3003004808,88.4182363323,0,0,0,0
13214,-0.0010347475,0.0002857378,0.0000000000,-318.1350464736,88.4431336248,0,0,0,0
13215,-0.0010374516,0.0002859661,0.0000000000,-318.9664537873,88.5138081686,0,0,0,0
13216,-0.0010401408,0.0002863337,0.0000000000,-319.7932419129,88.6275860649,0,0,0,0
13217,-0.0010427992,0.0002868878,0.0000000000,-320.6105545950,88.7990878676,0,0,0,0
13218,-0.0010454087,0.0002876307,0.0000000000,-321.4128765557,89.0290611448,0,0,0,0
13219,-0.0010479744,0.0002885090,0.0000000000,-322.2017024051,89.3009052387,0,0,0,0
13220,-0.0010504872,0.0002895327,0.0000000000,-322.9742695007,89.6177649120,0,0,0,0
13221,-0.0010529071,0.0002907571,0.0000000000,-323.7182710417,89.9967633373,0,0,0,0
13222,-0.0010552527,0.0002921128,0.0000000000,-324.4394065833,90.4163823309,0,0,0,0
13223,-0.0010575240,0.0002935901,0.0000000000,-325.1377369032,90.8736257183,0,0,0,0
13224,-0.0010596781,0.0002952336,0.0000000000,-325.8000143542,91.3823510202,0,0,0,0
13225,-0.0010617150,0.0002970157,0.0000000000,-326.4262555439,91.9339473521,0,0,0,0
13226,-0.0010636536,0.0002989022,0.0000000000,-327.0222928471,92.5178646557,0,0,0,0
13227,-0.0010654730,0.0003009054,0.0000000000,-327.5816445875,93.1379114302,0,0,0,0
13228,-0.0010671227,0.0003030477,0.0000000000,-328.0888730400,93.8010108172,0,0,0,0
13229,-0.0010686507,0.0003052752,0.0000000000,-328.5586578437,94.4904736879,0,0,0,0
13230,-0.0010700570,0.0003075826,0.0000000000,-328.9910188042,95.2046714443,0,0,0,0
13231,-0.0010712680,0.0003099977,0.0000000000,-329.3633253602,95.9521845238,0,0,0,0
13232,-0.0010723252,0.0003124805,0.0000000000,-329.6883688583,96.7206829756,0,0,0,0
13233,-0.0010732478,0.0003150161,0.0000000000,-329.9720211456,97.5055090534,0,0,0,0
13234,-0.0010739962,0.0003176097,0.0000000000,-330.2021105863,98.3082975655,0,0,0,0
13235,-0.0010745413,0.0003202516,0.0000000000,-330.3697201338,99.1260186432,0,0,0,0
13236,-0.0010749046,0.0003229206,0.0000000000,-330.4813930078,99.9521262382,0,0,0,0
13237,-0.0010750797,0.0003256131,0.0000000000,-330.5352228779,100.7855209604,0,0,0,0
13238,-0.0001804858,0.0005400866,0.0000000000,-55.4906467004,167.1697517581,0,0,0,0
13239,-0.0001804861,0.0005369710,0.0000000000,-55.4907642013,166.2054039340,0,0,0,0
13240,-0.0001804865,0.0005338554,0.0000000000,-55.4908817023,165.2410561099,0,0,0,0
13241,-0.0001804869,0.0005307398,0.0000000000,-55.4909992033,164.2767082857,0,0,0,0
13242,-0.0001804873,0.0005276242,0.0000000000,-55.4911167042,163.3123604616,0,0,0,0
13243,-0.0001804877,0.0005245087,0.0000000000,-55.4912342052,162.3480126375,0,0,0,0
13244,-0.0001804880,0.0005213931,0.0000000000,-55.4913517061,161.3836648134,0,0,0,0
13245,-0.0001804884,0.0005182775,0.0000000000,-55.4914692071,160.4193169892,0,0,0,0
13246,-0.0001804888,0.0005151619,0.0000000000,-55.4915867081,159.4549691651,0,0,0,0
13247,-0.0001804892,0.0005120463,0.0000000000,-55.4917042090,158.4906213410,0,0,0,0
13248,-0.0001804896,0.0005089307,0.0000000000,-55.4918217100,157.5262735169,0,0,0,0
13249,-0.0001804899,0.0005058151,0.0000000000,-55.4919392109,156.5619256928,0,0,0,0
13250,-0.0001804903,0.0005026996,0.0000000000,-55.4920567119,155.5975778686,0,0,0,0
13251,-0.0001804907,0.0004995840,0.0000000000,-55.4921742129,154.6332300445,0,0,0,0
13252,-0.0001804911,0.0004964684,0.0000000000,-55.4922917138,153.6688822204,0,0,0,0
13253,-0.0001804915,0.0004933528,0.0000000000,-55.4924092148,152.7045343963,0,0,0,0
13254,-0.0001804918,0.0004902372,0.0000000000,-55.4925267157,151.7401865721,0,0,0,0
13255,-0.0001804922,0.0004871216,0.0000000000,-55.4926442167,150.7758387480,0,0,0,0
13256,-0.0001804926,0.0004840060,0.0000000000,-55.4927617177,149.8114909239,0,0,0,0
13257,-0.0001804930,0.0004808905,0.0000000000,-55.4928792186,148.8471430998,0,0,0,0
13258,-0.0001804934,0.0004777749,0.0000000000,-55.4929967196,147.8827952756,0,0,0,0
13259,-0.0001804937,0.0004746593,0.0000000000,-55.4931142205,146.9184474515,0,0,0,0
13260,-0.0001804941,0.0004715437,0.0000000000,-55.4932317215,145.9540996274,0,0,0,0
13261,-0.0001804945,0.0004684281,0.0000000000,-55.4933492225,144.9897518033,0,0,0,0
13262,-0.0001804858,0.0005400866,0.0000000000,-55.4906467004,167.1697517581,0,0,0,0
13263,-0.0001804861,0.0005369710,0.0000000000,-55.4907642013,166.2054039340,0,0,0,0
13264,-0.0001804865,0.0005338554,0.0000000000,-55.4908817023,165.2410561099,0,0,0,0
13265,-0.0001804869,0.0005307398,0.0000000000,-55.4909992033,164.2767082857,0,0,0,0
13266,-0.0001804873,0.0005276242,0.0000000000,-55.4911167042,163.3123604616,0,0,0,0
13267,-0.0001804877,0.0005245087,0.0000000000,-55.4912342052,162.3480126375,0,0,0,0
13268,-0.0001804880,0.0005213931,0.0000000000,-55.4913517061,161.3836648134,0,0,0,0
13269,-0.0001804884,0.0005182775,0.0000000000,-55.4914692071,160.4193169892,0,0,0,0
13270,-0.0001804888,0.0005151619,0.0000000000,-55.4915867081,159.4549691651,0,0,0,0
13271,-0.0001804892,0.0005120463,0.0000000000,-55.4917042090,158.4906213410,0,0,0,0
13272,-0.0001804896,0.0005089307,0.0000000000,-55.4918217100,157.5262735169,0,0,0,0
13273,-0.0001804899,0.0005058151,0.0000000000,-55.4919392109,156.5619256928,0,0,0,0
13274,-0.0001804903,0.0005026996,0.0000000000,-55.4920567119,155.5975778686,0,0,0,0
13275,-0.0001804907,0.0004995840,0.0000000000,-55.4921742129,154.6332300445,0,0,0,0
13276,-0.0001804911,0.0004964684,0.0000000000,-55.4922917138,153.6688822204,0,0,0,0
13277,-0.0001804915,0.0004933528,0.0000000000,-55.4924092148,152.7045343963,0,0,0,0
13278,-0.0001804918,0.0004902372,0.0000000000,-55.4925267157,151.7401865721,0,0,0,0
13279,-0.0001804922,0.0004871216,0.0000000000,-55.4926442167,150.7758387480,0,0,0,0
13280,-0.0001804926,0.0004840060,0.0000000000,-55.4927617177,149.8114909239,0,0,0,0
13281,-0.0001804930,0.0004808905,0.0000000000,-55.4928792186,148.8471430998,0,0,0,0
13282,-0.0001804934,0.0004777749,0.0000000000,-55.4929967196,147.8827952756,0,0,0,0
13283,-0.0001804937,0.0004746593,0.0000000000,-55.4931142205,146.9184474515,0,0,0,0
13284,-0.0001804941,0.0004715437,0.0000000000,-55.4932317215,145.9540996274,0,0,0,0
13285,0.0000065419,0.0010520390,0.0000000000,2.0113216318,325.6310672182,0,0,0,0
13286,0.0000065426,0.0010488174,0.0000000000,2.0115225233,324.6339099823,0,0,0,0
13287,0.0000065432,0.0010455958,0.0000000000,2.0117234147,323.6367527464,0,0,0,0
13288,0.0000065439,0.0010423742,0.0000000000,2.0119243062,322.6395955106,0,0,0,0
13289,0.0000065445,0.0010391527,0.0000000000,2.0121251977,321.6424382747,0,0,0,0
13290,0.0000065452,0.0010359311,0.0000000000,2.0123260892,320.6452810388,0,0,0,0
13291,0.0000065458,0.0010327095,0.0000000000,2.0125269806,319.6481238029,0,0,0,0
13292,0.0000065465,0.0010294879,0.0000000000,2.0127278721,318.6509665671,0,0,0,0
13293,0.0000065471,0.0010262663,0.0000000000,2.0129287636,317.6538093312,0,0,0,0
13294,0.0000065478,0.0010230447,0.0000000000,2.0131296551,316.6566520953,0,0,0,0
13295,0.0000065485,0.0010198231,0.0000000000,2.0133305465,315.6594948594,0,0,0,0
13296,0.0000065491,0.0010166015,0.0000000000,2.0135314380,314.6623376236,0,0,0,0
13297,0.0000065498,0.0010133799,0.0000000000,2.0137323295,313.6651803877,0,0,0,0
13298,0.0000065504,0.0010101583,0.0000000000,2.0139332210,312.6680231518,0,0,0,0
13299,0.0000065511,0.0010069368,0.0000000000,2.0141341124,311.6708659159,0,0,0,0
13300,0.0000065517,0.0010037152,0.0000000000,2.0143350039,310.6737086801,0,0,0,0
13301,0.0000065524,0.0010004936,0.0000000000,2.0145358954,309.6765514442,0,0,0,0
13302,0.0000065530,0.0009972720,0.0000000000,2.0147367869,308.6793942083,0,0,0,0
13303,0.0000065537,0.0009940504,0.0000000000,2.0149376783,307.6822369724,0,0,0,0
13304,0.0000065543,0.0009908288,0.0000000000,2.0151385698,306.6850797366,0,0,0,0
13305,0.0000065550,0.0009876072,0.0000000000,2.0153394613,305.6879225007,0,0,0,0
13306,0.0000065556,0.0009843856,0.0000000000,2.0155403528,304.6907652648,0,0,0,0
13307,0.0000065563,0.0009811640,0.0000000000,2.0157412442,303.6936080289,0,0,0,0
13308,0.0000065569,0.0009779425,0.0000000000,2.0159421357,302.6964507931,0,0,0,0
13309,0.0000065576,0.0009747209,0.0000000000,2.0161430272,301.6992935572,0,0,0,0
13310,0.0000065583,0.0009714993,0.0000000000,2.0163439187,300.7021363213,0,0,0,0
13311,0.0000065589,0.0009682777,0.0000000000,2.0165448101,299.7049790855,0,0,0,0
13312,0.0000065596,0.0009650561,0.0000000000,2.0167457016,298.7078218496,0,0,0,0
13313,0.0000065602,0.0009618345,0.0000000000,2.0169465931,297.7106646137,0,0,0,0
13314,0.0000065609,0.0009586129,0.0000000000,2.0171474846,296.7135073778,0,0,0,0
13315,0.0000065615,0.0009553913,0.0000000000,2.0173483760,295.7163501420,0,0,0,0
13316,0.0000065622,0.0009521697,0.0000000000,2.0175492675,294.7191929061,0,0,0,0
13317,0.0000065628,0.0009489482,0.0000000000,2.0177501590,293.7220356702,0,0,0,0
13318,0.0000065635,0.0009457266,0.0000000000,2.0179510505,292.7248784343,0,0,0,0
13319,0.0000065641,0.0009425050,0.0000000000,2.0181519419,291.7277211985,0,0,0,0
13320,0.0000065648,0.0009392834,0.0000000000,2.0183528334,290.7305639626,0,0,0,0
13321,0.0000065654,0.0009360618,0.0000000000,2.0185537249,289.7334067267,0,0,0,0
13322,0.0000065661,0.0009328402,0.0000000000,2.0187546164,288.7362494908,0,0,0,0
13323,0.0000065667,0.0009296186,0.0000000000,2.0189555078,287.7390922550,0,0,0,0
13324,0.0000065674,0.0009263970,0.0000000000,2.0191563993,286.7419350191,0,0,0,0
13325,0.0000065681,0.0009231754,0.0000000000,2.0193572908,285.7447777832,0,0,0,0
13326,0.0000065687,0.0009199539,0.0000000000,2.0195581823,284.7476205473,0,0,0,0
13327,0.0000065694,0.0009167323,0.0000000000,2.0197590737,283.7504633115,0,0,0,0
13328,0.0000065700,0.0009135107,0.0000000000,2.0199599652,282.7533060756,0,0,0,0
13329,0.0000065707,0.0009102891,0.0000000000,2.0201608567,281.7561488397,0,0,0,0
